File	Left Context	Hit	Right Context
wiki_corpus.txt	tilinde jazadı. Bul jaǵınan qaraǵanda da Alisher Nawayınıń miyneti oǵada úlken. Nawayı Xamsa jazǵanda da ózinen aldın ótken ustazlarına úlken húrmet penen qaraydı. Eń birinshi 	mártebe 	Xamsa jazıp qaldırǵan Nizamiy Ganjaviydi alǵıslap: Emes ańsat, bul zaman ishinde turmaq, Nizamiy pánjesine pánje urmaq. - dep ayta kelip, Xamsa avtorları bolǵan úsh ustazına 
wiki_corpus.txt	jazılǵan 'Xamsa' (Bes kitaptan ibarat dástan). 1499-jılı jazılǵan 'Lisanut-tayr' (Quslar tili) shıǵarmaları ayrıqsha dıqqatqa iye. Ásirese 'Xamsá Alisher Nawayınıń dańqın pútkil álemge jayǵan edi. 	Álbette 	xamsa jazıw Kúnshıǵıs ellerinde burınnanaq bar dástúr. Xamsa dóretiw isinde eliwden artıq shayırlar qatnasqan bolsa da, bul baǵdarda tek tórt adam ǵana putkil dúnyaǵa 
wiki_corpus.txt	taslanadı. Bunnan tısqarı Nizamiy, Dexleviy, Jámiyler Xamsanı parsı tilinde jazǵan bolsa, Alisher Nawayı túrki tilinde jazadı. Bul jaǵınan qaraǵanda da Alisher Nawayınıń miyneti oǵada úlken. 	Nawayı 	Xamsa jazǵanda da ózinen aldın ótken ustazlarına úlken húrmet penen qaraydı. Eń birinshi mártebe Xamsa jazıp qaldırǵan Nizamiy Ganjaviydi alǵıslap: Emes ańsat, bul zaman 
wiki_corpus.txt	Nawayı álbette realistlik joldan barǵan Iskender Zulqarnayınniń dańqqa erisiwinde áyyemgi Greciya alımlarınıń tutqan ornın ashıp kórsetken. Solay etip, Alisher Nawayının, qálemi menen túrki tilinde payda 	bolǵan 	Xamsa pútkil dúnya ádebiyatınıń eń jarqın ǵáziynelerinen orın aldı.  Kategoriya:Alfavit boyınsha shayırlar  TITLE: Áyyemgi Olimpiyada oyınları Áyyemgi Gretsiyada Olimpiyada oyınlarınıń payda bolıwı - Áyyemgi 
wiki_corpus.txt	Ashıqlar obrazında da tap sonday ózgeshelikler bar. Álbette buǵan sebepshi bolǵan jaǵdaylar da bar edi. Nawayı dáwirindegi belgili shayır qız Rabiyanıń bir quldı jaqsı kórip 	qalıwı, 	yaki bolmasa Temurdiń aqlıǵı Xalil mırzanıń bir temirshinin qızı Shadimúlkti jaqsı kóriwi, «Májgún» - dep atap onıń ústinen kúliw hám onıń ashıq bolǵanı ushın ayıplanıp 
wiki_corpus.txt	huqıqıy dárejesi Antarktikanıń qalıń muz benen qaplanǵan usı kontinenttiń oǵan tutasıwshı suw hám atawlardıń ayrıqshı xalıqaralıq-huqıqıy dárejesi XX ásir basında bir qatar mámleketler tárepinen 	anaw 	yaki mınaw tiykarlarında usı aymaqtıń ayrıqsha rayonlarına bola óz suverenitetiń járiyalawı hám usınıń nátiyjesinde mámleketler arasında dawlar hám qurallı soqlıǵısıwlar kelip shıǵıwı menen baylanıslı. 
wiki_corpus.txt	qosıqların aytıp, balanı jubatqan, bunı "alla aytıw" dep ataydı. "Háyiw" qosıqları kishkene bóbekti jubatıw ushın aytıladı. Besik jırında balanıń er jetiwi, úyleniw toyların ótkeriw, er 	bolsa 	yaki qızdıń jaqsı adam bolıp ósiwi ana armanı menen qosa súwretlenedi. N.Dáwqaraev bul qosıqlar haqqında mınaday pikirler aytqan: "Eń aldı menen analar balasınıń 
wiki_corpus.txt	absolyut bolıp tabıladı. Biliw teoriyasınıń járdeminen zatlardıń durıs túsiniwine tek jetip qoymastan, al túp tiykarǵı metafizikalıq túsiniklerge erise alamız. Buǵan mısalı: sezimlik qabıllaw, logikalıq juwmaq 	jasaw 	yaki salıstırıw h.t.b. Vedanta degen túsinik vedanıń tamam bolıwı degendi ańlatadı. Ol materiallıq kúshlerdiń birden-bir reallıq penen óz ara baylanısınıń ónimli 
wiki_corpus.txt	ekspeditsiya aǵzaları onı jibergen mámleket yurisdiktsiyası astında boladı, stanciya hám ekspediciyalar arasında olar xızmetkerleri almastırılǵanda da bul jaǵday saqlanadı.  TITLE: Aqıl násiyat qosıqları Aqıl násiyat 	qosıqları (	yaki termeler) — qaraqalpaq xalıq qosıqlarınıń belgili bir túrin qurap turadı. Aqıl násiyat qosıqlarınıń ózgesheligi de onıń bárinen de burın aqıl aytadı, násiyat beredi. Bul 
wiki_corpus.txt	Oqıp adam bolǵan son,-ay, Sonda tiyer paydası-ay, Aynanayın appaǵım-ay, Qızlar súygen qalpaǵım-ay, Qatarıńnan kem bolmay-ay, Ashılǵay balam baxtın-ay.  Besik 	jırı 	yaki xayya, háyiw qosıqlarının ózine tán kórkemlik ózgeshelikleri bar. Olardıń buwın birligi kópshilik jaǵdayda saqlanǵan menen geyde saqlanbay da qalıwı múmkin. Sonday-aq uyqas 
wiki_corpus.txt	materialları hám elektr energetika. Jeńil hám azıq-awqat sanaatı da rawajlanǵan. Jılına ortasha 23,3 mlrd. kvt/saat elektr energiya payda etiledi (tiykarınan, ıssılıq elektr stanciyalarında). Neft 	Apsheron 	yarım ataw, Kura-Arake oypatlıǵı hám Kaspiy teńizinen, gaz bolsa Krataw Duvaniy hám Zira-Gorgon rayonlarındaǵı kánlerden qazıp alınadı. Neft hám gaz tiykarında ximiya 
wiki_corpus.txt	Ǵálle eginlerinen biyday, mákke, arpa, salı, sonıń menen birge, palız eginleri egiledi. Baǵshılıq hám júzimshilik rawajlanǵan. Subtropikalıq miywelerden ánar, ánjir, yapon xurması, badam kóplep jetistiriledi. 	Apsheron 	yarım atawda zafaron hám zeytun ósedi. Shárwashılıq gósh-jún hám gósh-sútke qánigelesken. Qaramal, qoy, eshki, shoshqa, qus baǵıladı, nawqanshılıq penen shuǵıllanıladı. Transportı  Transport 
wiki_corpus.txt	jaylasqan. Qublasında Orta Arake saylıǵı jáne onıń arqa tarmaǵı bar (tawlar Ázerbayjan aymaǵınıń derlik yarımın iyeleydi). Kaspiy teńizi jaǵası az bóleklengen. Jaǵa sızıǵınıń uzınlıǵı 800 km. 	Iri 	yarım atawları: Apsheron, Qara qum tili, Sara; qoltıqları: Apsheron, Qızıl-aǵash, Boku qoltıqshası; iri atawları: Artyom, Jiloy. Neft hám gaz, temir rudası, alunit, molibden, 
wiki_corpus.txt	Medicina xızmeti. Medicina xızmetkerleri Ázerbayjan medicina institutında hám 17 orta medicina bilimlendiriw ornında tayarlanadı. Belgili balneologiya kurortları — Naftalan, Istisu; klimatlıq kurortları — Shusha, Mardakyan, Bilchya, Buzovna hám 	Apsheron 	yarım atawındaǵı Baku «Salamatlıq zonası.» Bilimlendiriw, ilimiy hám mádeniy-aǵartıwshılıq mákemeleri  Házirgi Ázerbayjan aymaǵında dáslepki mektepler 5-ásirde ashılǵan. Arablar basqınshılıǵınan keyin balalar mektep hám 
wiki_corpus.txt	iye. Bul dáwirde ol bilimi, dúnyaǵa kóz-qarası, talantı jaǵınan ázerbayjanlı Mırza Fatali Axundov sıyaqlı kópshilikke belgili bolıp qalǵan edi. Sonıń ushın da ol kóshpeli 	hám 	yarım kóshpeli xalıqlar arasınan shıqqan eń iri tulǵa bolıp esaplanadı. Ómirbayanı  Abay (Ibrayım) Qunanbay ulı 1845-jılı házirgi Qazaqstannıń Semey wálayatı Abay rayonınıń Shıńǵıs tawında 
wiki_corpus.txt	aytıwısız aytıs degendi kóz aldıńa keltiriw qıyın. Bul janrdıń ózgesheligi de usında. Kategoriya:Qaraqalpaq ádebiyatı Kategoriya:Qaraqalpaq folklorı  TITLE: Aziya Dúnya kartasında Aziya Aziya — Jerdiń 	arqa 	yarım sharında jaylasqan hám eń úlken dep esaplanatuǵın kontinent. Ol batısta Evropa menen shegaralasqan. Aziya hám Evropa birgelikte Evraziya materigin quraydı. Aziya Jer Orta 
wiki_corpus.txt	eldi de aralap eki xalıq mádeniyatı menen etnografiyasına pútkilley aralasıp ósken adam bolsa da, Meńesh ele qaraqalpaq etnografiyası menen tanıs emes ekenligin aytadı, sonıń ushın 	aytıstıń 	úshinshi bólimi Qız Meńeshtiń qaraqalpaq xalqınıń jasaw turmısına baǵıshlanǵan sorawlarınan baslanǵan.  Ulıwma aytısta bul eki shayırdıń qaysı biriniń jeńgenligi anıq málim emes. Solay bolsa 
wiki_corpus.txt	Ol balasın aman saqlap qalıw ushın Qay Qavustan balzam soraydı. Qay Qavus ata hám balanıń birigip ketiwinen qorqıp balzam bermeydi. Suhrab usılayınsha qaza tabadı. "Shaxnama"	nıń 	úshinshi bólimi tariyxıy dáwirler menen baylanısıp, jeti ásirlik Iran tariyxın óz ishine aladı. Bul zardushtıylıq dini payda bolǵannan baslap Iranda arab basqınshılarınıń húkimranlıq dáwirine 
wiki_corpus.txt	shayır da sol tiykarda aytısqa túsken. Ájiniyazdıń Qız Meńesh penen aytısı 1864-jılı bolıp ótken, aytısta Ájiniyaz óziniń qırq jasqa shıqqanlıǵın aytadı. Solay etip, Ájiniyaz 1864-jılı 	qırǵa 	úshinshi mártebe barǵanında Qız Meńesh penen aytısadı. «Sózdiń bası — sálem» dep aytılǵanınday-aq aytıstı Qız Meńesh baslap beredi. Aytıs basında qızdıń Ájiniyazdı «Xojeke» dep 
wiki_corpus.txt	qarawǵa boladı. Bul saparda da Ájiniyaz úsh jılday ómirin Qazaqstanda ótkizgen. «Ellerim bardı», «Megzer», «Barmeken», «Bardur», «Ayrılsa», «Qash-qash» hám «Xoshlasıw» dúrkinindegi qosıqların jazǵan. Ájiniyaz 	qırǵa 	úshinshi mártebe barǵanında Qojban degen bayǵa úsh jıl dawamında molla bolıp jallanǵan. Bunnan keyin ol óziniń tuwılǵan awılınan hesh jaqqa shıqpaǵan. Bozataw, Qamıs bóget, 
wiki_corpus.txt	ómiri onıń «Shıqtı jan» qosıǵında jaqsı bayanlanǵan. Ájiniyaz Qosıbay ulı Qazaqstan dalalarında birinshi mártebe jigirma jaslarında 1845-1846-jıllar shamasında bir jılǵa shamalas bolıp qaytqan. Ájiniyaz shayırdıń 	qırǵa 	úshinshi barıwı 1864-jıldıń átirapı dep shamalawǵa boladı. Sebebi, ol usı jılı qazaqtıń shayır qızı Meńesh penen aytısqan. Aytıstıń tekstine qaraǵanda da bul waqıtları Ájiniyaz 
wiki_corpus.txt	etiw, kultlıq praktika h.t.b. Olarda hesh qanday tutas diniy-filosofiyalıq sistemanı bizler taba almaymız, degen menen bir qatar túsinikler birinshi orında turadı. Vedalıq 	ádebiyattıń 	úshinshi qatlamı bolıp Aranyaklar, yamasa "Toǵay kitapları" esaplanadı. Eń sońǵı tórtinshi qatlam Utanishadlar vedalıq ádebiyattı tamamlaydı. Utanishadlardıń eń iri bólegi bolıp, ómir turmıstıń úzliksiz 
wiki_corpus.txt	ańsar edi. Sol waqıttaǵı Xiywa hám Buxaranıń medireselerinde tiykarınan qaraqalpaqlardıń jergilikli bayları hám din iyeleriniń balaların ǵana oqıtatuǵın edi. Biraq Ájiniyazdıń talantlılıǵı, shayırlıǵı kem-kemnen 	awıl 	adamları arqalı da tarala baslaydı. Xiywa medireselerinde oqıwǵa tilek bildirgen Ájiniyaz eń aqırında sol waqıttaǵı ashamaylılardıń belgili ulamalar menen qazılarınan bolǵan Toǵuz qazı menen 
wiki_corpus.txt	hallı diyqan xojalıǵında dúnyaǵa keledi. Ol qaraqalpaqtıń Qońırat arısı Ashamaylı urıwınıń Saqıw tiresinen bolǵan. Ájiniyazdıń ákesi Qosıbay, onıń ákesi Baltabek, arǵı atası Aqjigit óz dáwiriniń 	batır 	adamları bolǵanlıǵı belgili, anası Náziyra sózge sheshen, dilwar, ótkir pikirli hayal bolıp xalıq danalıqların, naqıl-maqallardı, ushırma sózlerdi, dástanlardı, terme-tolǵawlardı, xalıq qosıqların júdá 
wiki_corpus.txt	hám forması boyınsha oǵada áhmiyetli, jasawı jaǵınan uzaq keleshekke iye dástúr qosıqlarınıń biri. Bet ashardıń aytılıwı jańa túsken kelinshektiń kelgen jańa úyiniń adamları, sol awıldıń 	belgili 	adamları menen tanıstırıwǵa, adamlardıń kimligin aytıp olardıń minez-qulqındaǵı áhmiyetli belgilerdi ashıp beredi. Geyparlarınıń yumor tili menen sol adamnıń jaqsı yamasa jaman qásiyetlerinen jıynalǵan 
wiki_corpus.txt	Alisher ata-anasınan jetim qalıp, on bes jaslarınan baslap dostı Xusayn Bayqara menen birlikte Ábilqasım Babur sarayına xızmetke kiredi. Sol jılları ol óz zamanınıń eń 	ájayıp 	adamları parsı-tájik ádebiyatınıń kórnekli shayırı Ábdiraxman Jámiy hám Mashxadtıń danıshpan adamları Sayd Xasan Ardasher hám Kamal Turbatiyler menen ushrasqan. Biraq bul dáwirlerde de 
wiki_corpus.txt	Bayqara menen birlikte Ábilqasım Babur sarayına xızmetke kiredi. Sol jılları ol óz zamanınıń eń ájayıp adamları parsı-tájik ádebiyatınıń kórnekli shayırı Ábdiraxman Jámiy hám Mashxadtıń 	danıshpan 	adamları Sayd Xasan Ardasher hám Kamal Turbatiyler menen ushrasqan. Biraq bul dáwirlerde de Xorasan taxtı ushın bolǵan sawash jánjellerdiń izi úzilmeydi. 1459-jılı Xorasan taxtın 
wiki_corpus.txt	Nókis mámleketlik pedagogikalıq institutınıń jańa imaratı paydalanıwǵa tapsırıldı; 24-sentyabr — Tashkent qalasında Ájiniyaz Qosıbay ulınıń ómiri hám dóretiwshiligine arnalǵan kórgizbe ashıldı; 27-sentyabr — Túrkiyanıń paytaxtı Ankara qalasında 	Túrkiy 	Akademiyası tárepinen túrk tilinde basıp shıǵarılǵan «Karakalpak Şairi Äjiniyaz Kosıbay Ulı» kitabınıń prezentaciyası Ankara Hajı Bayram Veli universitetinde bolıp ótti; 13-noyabr — Berdaq atındaǵı Qaraqalpaq 
wiki_corpus.txt	tárepinen túrk tilinde basıp shıǵarılǵan «Karakalpak Şairi Äjiniyaz Kosıbay Ulı» kitabınıń prezentaciyası Ankara Hajı Bayram Veli universitetinde bolıp ótti; 13-noyabr — Berdaq atındaǵı Qaraqalpaq mámleketlik universitetinde 	Túrkiy 	Akademiyası tárepinen túrk hám ázerbayjan tillerinde basıp shıǵarılǵan «Karakalpak Şairi Äjiniyaz Kosıbay Ulı» hám «Hacıniyaz Kosıbayoğlu: Bəylər, Tərif Edim Qalpaq Yurdunu» kitaplarınıń prezentaciyası bolıp 
wiki_corpus.txt	Óner-texnika bilimlendiriwleri hám joqarı oqıw orınları ashıldı. Ázerbayjan universiteti, neft hám ximiya institutı, politexnika, pedagogikalıq, medicina universiteti hám basqalar da bar. Institutlardı muwapıqlastırıwshı Ázerbayjan 	Ilimler 	akademiyası isleydi. Kitapxanaları: Respublikalıq kitapxana, Ázerbayjan universiteti kitapxanası, Ilimler akademiyası kitapxanası hám basqa 38 muzey bar, irileri: Ázerbayjan tariyxı, Kórkem óner, Ádebiyat muzeyleri, Awıl xojalıǵı 
wiki_corpus.txt	universiteti, neft hám ximiya institutı, politexnika, pedagogikalıq, medicina universiteti hám basqalar da bar. Institutlardı muwapıqlastırıwshı Ázerbayjan Ilimler akademiyası isleydi. Kitapxanaları: Respublikalıq kitapxana, Ázerbayjan universiteti kitapxanası, 	Ilimler 	akademiyası kitapxanası hám basqa 38 muzey bar, irileri: Ázerbayjan tariyxı, Kórkem óner, Ádebiyat muzeyleri, Awıl xojalıǵı muzeyi hám basqalar. Baspasózi, radioesittiriwi hám telekórsetiwleri  Ázerbayjanda 500 den 
wiki_corpus.txt	menen qarım-qatnasta taralǵan hám qaraqalpaq baqsılarınıń repertuarına kirip, olardıń súyip aytatuǵın dástanı bolıp qalǵan. Dástan tilekke qarsı óz waqtında biletuǵın baqsılardan jazıp alınbaǵan. Ózbekstan 	İlimler 	Akademiyası Qaraqalpaqstan filialınıń qoljazbalar qorında 1960-jılları avtor tárepinen Qarajan baqsıdan jazıp alınǵan birden-bir variantı saqlanadı. "Ashıq Nájip" dástanı óziniń janrlıq ózgesheligi boyınsha liro-
wiki_corpus.txt	bólimlerinen ǵana ibarat. Bul qara sóz benen awdarılǵan. Folklorlıq ekspeditsiyalar bul haqqında "Eki iyninen jılan shıqqan patsha", "Óz balasın óltirgen palwan" - dep atalǵan ayırım ertekler 	jazıp 	alınǵan. Bul ertek emes Shaxnamanıń ayırım bólekleri bolǵan. Ferdawsiy ápiwayı ónermenttiń balası. Ol jaslayınan bir neshe til úyrengen. Parsı-tájik folklorın jaqsı úyrenip shıqqan. 
wiki_corpus.txt	basqa 38 muzey bar, irileri: Ázerbayjan tariyxı, Kórkem óner, Ádebiyat muzeyleri, Awıl xojalıǵı muzeyi hám basqalar. Baspasózi, radioesittiriwi hám telekórsetiwleri  Ázerbayjanda 500 den artıq, gazeta hám jurnal 	dizimge 	alınǵan. Iri gazetaları: «Azerbayjan» (ázerbayjan tilinde), «Vishka» («Minara,» rus tilinde), «Bakinskiy rabochiy» («Baku jumısshısı,» rus tilinde), «Ozodlik,» «Muxolifat,» «Xalq» (úshewi de ázerbayjan tilinde). Radioesittiriw 1926-
wiki_corpus.txt	dástanlarda ázerbayjan xalqınıń watandı súyiwshilik, adamgershilik sezimleri sáwlelendirilgen. Xalıq dástanları hám termeleriniń eń jaqsı úlgileri XVI-XVII ásirlerde Qurbaniy, Sarioshuq, Abbashuq, Valexoshuq sıyaqlı baqsılar awzınan 	jazıp 	alınǵan. Milliy kórkem ónerdiń ózine tán túri bolǵan ashıqlar poeziyası mádeniy turmısqa kúshli tásir kórsetip kelgen. XIX-XX ásirlerde jasap dóretiwshilik etken ashıqlardan Alesker, 
wiki_corpus.txt	boyınsha shayırǵa arnalǵan eskertkish qoyıldı. Eskertkish Ózbekstan Respublikası ministrler Kabinetiniń qararı menen 2019-jıl 4-oktyabrde Materiallıq mádeniy miyraslardıń kóshpes múlk obyektleri milliy dizimine kirgizilgen hám mámleket 	qáwipsizligine 	alınǵan. Qońırat rayonında ornalasqan temirjol stanciyası Ájiniyaz atı menen ataladı. 200 jıllıǵınıń belgileniwi  2024-jılı shayırdıń 200 jıllıq yubileyi UNESCO tárepinen qabıl etilip, elimizde hám birqatar sırt 
wiki_corpus.txt	obrazı menen ushırasamız. Álbette bul dástandaǵı syujetler Kúnshıǵıs ellerine burınnan-aq kóp tarqalǵan arablardıń 'Qays hám Láylı, Mısır hám Assiriyanın 'Jeti gózzal', 'Mehribanu hám Shiyriń 	qıssalarınan 	alınǵan. Solay bolsada bul obrazlardı Nawayı óz dáwirine ádewir jaqınlastıradı. Usınday sebepler menen hár Xamsada patshalar obrazı hár qıylı. Xısıraw menen Bahram geyde ádalatlı, 
wiki_corpus.txt	bir ózi qaladı. Berdaq 7-8 jaslarınan-aq awıllıq mektepke qatnap oqıydı. Ol kishkentayınan-aq shaqqan, ziyrek bolıp adamlardıń kózine túsedi. Biraq ol on jasına kelgende ákesi 	de, 	anası da dúnyadan ótip jetim qaladı. Bul kútilmegen jaǵday jas bala Berdimurattıń birden qıyınlasıwına sebep boladı. Jetim qalǵan Berdimurat óziniń ákesi menen tuwısqan adam 
wiki_corpus.txt	sózler. Násiyat qatarları hár qıylı bolıp keledi. Geyparaları yumor-satiraǵa tolı, úlken kúlkige alıp keledi. Bet asharda aǵayın tuwǵanları menen tanıstırǵanda dáslep atası(ákesi), onnan 	keyin 	anası menen tanıstıradı. Burınları olardıń tek jaqsı táreplerin aytıp, usı xojalıqtıń tirewi, uyıtqısı ekenligin aytıp ótken. Al házirgi zamanımızda olardıń kásibinde qosıp aytıw úrdiske 
wiki_corpus.txt	dúnyaǵa keledi. Ol qaraqalpaqtıń Qońırat arısı Ashamaylı urıwınıń Saqıw tiresinen bolǵan. Ájiniyazdıń ákesi Qosıbay, onıń ákesi Baltabek, arǵı atası Aqjigit óz dáwiriniń batır adamları bolǵanlıǵı 	belgili, 	anası Náziyra sózge sheshen, dilwar, ótkir pikirli hayal bolıp xalıq danalıqların, naqıl-maqallardı, ushırma sózlerdi, dástanlardı, terme-tolǵawlardı, xalıq qosıqların júdá jaqsı bilgen. Jaslıǵı 
wiki_corpus.txt	kórkem dóretpege baǵıshlaǵan haqıyqıy insan edi. Alisher Nawayı 1441-jılı, 9-fevralda sol dáwirdiń eń kórnekli qalalarınan bolǵan Xirat qalasında tuwıldı. Ákesi Ǵiyasatdin kishkene saray hámeldarlarınan biri 	bolǵan. 	Anası Temuriy shaxzadalardıń tárbiyashısı bolǵanı ushında jaslıǵınan baslapaq shaxzada balaları menen birge tárbiyalanıp ósti. Saray shaxzadaları arasındaǵı talas-tartıslar jas Alisherge de tásir qılmay 
wiki_corpus.txt	basqa tilge jaqsı awdarıw júdá qıyın, sebebi  sózler rus mádeniyatına tiyisli mánige tolı. Pushkin 1837-jılı 37 jasında duelde óltiriledi. Erte jılları  Pushkinniń ákesi eski aristokrat shańaraqtan 	bolǵan. 	Anası tárepinen Pushkin afrikalıq túbirge iye bolǵan. Onıń atası Abram Gannibal Istanbulda Abissiniyalı (Efiopiyalı) bolǵan hám Túrk sultanınıń sarayında jasaǵan. Rus elshisi onı Rossiya 
wiki_corpus.txt	dawamında bolǵan, — degen pikirdi aytadı. Shınında da, eń dáslep Ájiniyazdıń Qazaqstanǵa óz qalıńlıǵın izlep barǵanı da durıs. Bul jumbaqtıń tórkini shayırdıń «Shıqtı jan», «Molla Erime» 	qosıqlarında 	anıq aytılǵan. Sonıń ushın da, Ájiniyazdıń Qazaqstanda uzaq waqıtlar  bolıwında eki fakt te bir-biri menen qosılıp ketken. Ol eń dáslep, qırǵa qız izlep 
